date,spx,dhoust,year_month.x,ip,year_month.y,nai,year_month,nfci,year_week,Rvol22,vix,vrp
2018-01-03,0.6378433242978154,9.862590941032323,2018-01-01,-0.06250887553482798,2018-01-01,-0.06250887553482798,2018-01-01,-0.64628,2018-01-01,0.16016719523370482,0.5763958213390715,0.4162286261053667
2018-01-04,0.4020542619547207,9.862590941032323,2018-01-01,-0.06250887553482798,2018-01-01,-0.06250887553482798,2018-01-01,-0.64628,2018-01-01,0.1656479794185531,0.5808054068575125,0.41515742743895934
2018-01-05,0.7009145849314002,9.862590941032323,2018-01-01,-0.06250887553482798,2018-01-01,-0.06250887553482798,2018-01-01,-0.64628,2018-01-01,0.1874752182711709,0.5808054068575125,0.3933301885863416
2018-01-08,0.16609639153548628,9.862590941032323,2018-01-01,-0.06250887553482798,2018-01-01,-0.06250887553482798,2018-01-01,-0.64642,2018-01-08,0.182349472491342,0.5997036305079738,0.4173541580166318
2018-01-09,0.130208347183558,9.862590941032323,2018-01-01,-0.06250887553482798,2018-01-01,-0.06250887553482798,2018-01-01,-0.64642,2018-01-08,0.18311419969681617,0.6349803146555018,0.45186611495868556
2018-01-10,-0.1112845959368336,9.862590941032323,2018-01-01,-0.06250887553482798,2018-01-01,-0.06250887553482798,2018-01-01,-0.64642,2018-01-08,0.1797800414234608,0.6186018541584353,0.43882181273497445
2018-01-11,0.7009026086236325,9.862590941032323,2018-01-01,-0.06250887553482798,2018-01-01,-0.06250887553482798,2018-01-01,-0.64642,2018-01-08,0.18840419821001955,0.6223814988885276,0.43397730067850804
2018-01-12,0.6726926168185265,9.862590941032323,2018-01-01,-0.06250887553482798,2018-01-01,-0.06250887553482798,2018-01-01,-0.64642,2018-01-08,0.2043277148848037,0.6400198409622914,0.43569212607748764
2018-01-16,-0.35307131324611163,9.862590941032323,2018-01-01,-0.06250887553482798,2018-01-01,-0.06250887553482798,2018-01-01,-0.6393,2018-01-15,0.20890520884900762,0.7345109592145982,0.5256057503655905
2018-01-17,0.9371006306436058,9.862590941032323,2018-01-01,-0.06250887553482798,2018-01-01,-0.06250887553482798,2018-01-01,-0.6393,2018-01-15,0.24871973849296614,0.750259478923316,0.5015397404303499
2018-01-18,-0.1617697748531377,9.862590941032323,2018-01-01,-0.06250887553482798,2018-01-01,-0.06250887553482798,2018-01-01,-0.6393,2018-01-15,0.24234580044648543,0.7697876433621261,0.5274418429156407
2018-01-19,0.4375648154250733,9.862590941032323,2018-01-01,-0.06250887553482798,2018-01-01,-0.06250887553482798,2018-01-01,-0.6393,2018-01-15,0.21476595477623014,0.7099432684689985,0.4951773136927683
2018-01-22,0.8034364425847151,9.862590941032323,2018-01-01,-0.06250887553482798,2018-01-01,-0.06250887553482798,2018-01-01,-0.62557,2018-01-22,0.23110449598980234,0.6948246895486293,0.463720193558827
2018-01-23,0.21720049294708943,9.862590941032323,2018-01-01,-0.06250887553482798,2018-01-01,-0.06250887553482798,2018-01-01,-0.62557,2018-01-22,0.22849047726532212,0.6992342750670704,0.47074379780174824
2018-01-24,-0.05601326353001923,9.862590941032323,2018-01-01,-0.06250887553482798,2018-01-01,-0.06250887553482798,2018-01-01,-0.62557,2018-01-22,0.22832128335267124,0.7225420842359728,0.49422080088330156
2018-01-25,0.060243942085946856,9.862590941032323,2018-01-01,-0.06250887553482798,2018-01-01,-0.06250887553482798,2018-01-01,-0.62557,2018-01-22,0.22669761045390624,0.7294714329078085,0.5027738224539022
2018-01-26,1.1771638040818821,9.862590941032323,2018-01-01,-0.06250887553482798,2018-01-01,-0.06250887553482798,2018-01-01,-0.62557,2018-01-22,0.2895891783765457,0.6979743934903729,0.40838521511382725
2018-01-29,-0.6754736323635768,9.862590941032323,2018-01-01,-0.06250887553482798,2018-01-01,-0.06250887553482798,2018-01-01,-0.6061,2018-01-29,0.30981873891390965,0.8718380510746174,0.5620193121607078
2018-01-30,-1.09586425739705,9.862590941032323,2018-01-01,-0.06250887553482798,2018-01-01,-0.06250887553482798,2018-01-01,-0.6061,2018-01-29,0.36412180893645646,0.931682425967745,0.5675606170312886
2018-01-31,0.04888658752317809,9.862590941032323,2018-01-01,-0.06250887553482798,2018-01-01,-0.06250887553482798,2018-01-01,-0.6061,2018-01-29,0.36270435291127046,0.852939827424156,0.4902354745128855
2018-02-01,-0.06482986619955611,-1.708116063806031,2018-02-01,0.36591979675755226,2018-02-01,0.36591979675755226,2018-02-01,-0.6061,2018-01-29,0.35062039953437546,0.8485302419057151,0.4979098423713397
2018-02-02,-2.143668028270973,-1.708116063806031,2018-02-01,0.36591979675755226,2018-02-01,0.36591979675755226,2018-02-01,-0.6061,2018-01-29,0.5284174912885954,1.0904274416375417,0.5620099503489463
2018-02-05,-4.184254115962727,-1.708116063806031,2018-02-01,0.36591979675755226,2018-02-01,0.36591979675755226,2018-02-01,-0.58407,2018-02-05,1.3057419640431287,2.350939022117393,1.0451970580742644
2018-02-06,1.7290573658832464,-1.708116063806031,2018-02-01,0.36591979675755226,2018-02-01,0.36591979675755226,2018-02-01,-0.58407,2018-02-05,1.434287043359454,1.8885624834694386,0.45427544010998466
2018-02-07,-0.5014138421070236,-1.708116063806031,2018-02-01,0.36591979675755226,2018-02-01,0.36591979675755226,2018-02-01,-0.58407,2018-02-05,1.423384069981589,1.7468258060909785,0.32344173610938953
2018-02-08,-3.8259052205015465,-1.708116063806031,2018-02-01,0.36591979675755226,2018-02-01,0.36591979675755226,2018-02-01,-0.58407,2018-02-05,2.0874732856624925,2.107781814820712,0.020308529158219457
2018-02-09,1.4825645265136522,-1.708116063806031,2018-02-01,0.36591979675755226,2018-02-01,0.36591979675755226,2018-02-01,-0.58407,2018-02-05,2.1866116202806913,1.8306078679472784,-0.35600375233341297
2018-02-12,1.381866561257361,-1.708116063806031,2018-02-01,0.36591979675755226,2018-02-01,0.36591979675755226,2018-02-01,-0.5664,2018-02-12,2.2728466626365287,1.6132784219551304,-0.6595682406813983
2018-02-13,0.26095218277211174,-1.708116063806031,2018-02-01,0.36591979675755226,2018-02-01,0.36591979675755226,2018-02-01,-0.5664,2018-02-12,2.253611734223716,1.5729620855126552,-0.6806496487110607
2018-02-14,1.3313440030933599,-1.708116063806031,2018-02-01,0.36591979675755226,2018-02-01,0.36591979675755226,2018-02-01,-0.5664,2018-02-12,2.313609984126011,1.2132659583596195,-1.1003440257663915
2018-02-15,1.1996861644364643,-1.708116063806031,2018-02-01,0.36591979675755226,2018-02-01,0.36591979675755226,2018-02-01,-0.5664,2018-02-12,2.373363963257963,1.2050766651170073,-1.1682872981409558
2018-02-16,0.037339982150896844,-1.708116063806031,2018-02-01,0.36591979675755226,2018-02-01,0.36591979675755226,2018-02-01,-0.5664,2018-02-12,2.3335110851813443,1.2258647111325147,-1.1076463740488296
2018-02-20,-0.5858517129207819,-1.708116063806031,2018-02-01,0.36591979675755226,2018-02-01,0.36591979675755226,2018-02-01,-0.55162,2018-02-19,2.3479225747029884,1.2976780239983468,-1.0502445507046416
2018-02-21,-0.551166461587016,-1.708116063806031,2018-02-01,0.36591979675755226,2018-02-01,0.36591979675755226,2018-02-01,-0.55162,2018-02-19,2.3530280974611872,1.2611414582741214,-1.0918866391870659
2018-02-22,0.09730775549652293,-1.708116063806031,2018-02-01,0.36591979675755226,2018-02-01,0.36591979675755226,2018-02-01,-0.55162,2018-02-19,2.324117128461487,1.1792490927947101,-1.1448680356667769
2018-02-23,1.590127828456822,-1.708116063806031,2018-02-01,0.36591979675755226,2018-02-01,0.36591979675755226,2018-02-01,-0.55162,2018-02-19,2.436904876493139,1.038772359987026,-1.3981325165061131
2018-02-26,1.1688438681734858,-1.708116063806031,2018-02-01,0.36591979675755226,2018-02-01,0.36591979675755226,2018-02-01,-0.53799,2018-02-26,2.498862081151115,0.995306445590965,-1.50355563556015
2018-02-27,-1.2788311673316066,-1.708116063806031,2018-02-01,0.36591979675755226,2018-02-01,0.36591979675755226,2018-02-01,-0.53799,2018-02-26,2.5730338912411455,1.1710599255402556,-1.4019739657008898
2018-02-28,-1.1157806021536487,-1.708116063806031,2018-02-01,0.36591979675755226,2018-02-01,0.36591979675755226,2018-02-01,-0.53799,2018-02-26,2.566636242627592,1.2504324648721934,-1.3162037777553988
2018-03-01,-1.3413965762134161,3.1601859029913193,2018-03-01,0.46909620224333537,2018-03-01,0.46909620224333537,2018-03-01,-0.53799,2018-02-26,2.6276853402029845,1.4154768884254771,-1.2122084517775074
2018-03-02,0.50587854385169,3.1601859029913193,2018-03-01,0.46909620224333537,2018-03-01,0.46909620224333537,2018-03-01,-0.53799,2018-02-26,2.5847305506797627,1.234054004375127,-1.3506765463046357
2018-03-05,1.0971617461221328,3.1601859029913193,2018-03-01,0.46909620224333537,2018-03-01,0.46909620224333537,2018-03-01,-0.52448,2018-03-05,2.639338459712222,1.1798790965771377,-1.4594593631350843
2018-03-06,0.2635383012573378,3.1601859029913193,2018-03-01,0.46909620224333537,2018-03-01,0.46909620224333537,2018-03-01,-0.52448,2018-03-05,2.6423043471975927,1.156571350402314,-1.4857329967952786
2018-03-07,-0.048399169395629826,3.1601859029913193,2018-03-01,0.46909620224333537,2018-03-01,0.46909620224333537,2018-03-01,-0.52448,2018-03-05,2.433532977387003,1.1187748401073125,-1.3147581372796904
2018-03-08,0.44531482542424783,3.1601859029913193,2018-03-01,0.46909620224333537,2018-03-01,0.46909620224333537,2018-03-01,-0.52448,2018-03-05,1.6467294676957123,1.0419221269228485,-0.6048073407728638
2018-03-09,1.7229546503851445,3.1601859029913193,2018-03-01,0.46909620224333537,2018-03-01,0.46909620224333537,2018-03-01,-0.52448,2018-03-05,1.6457718928215614,0.9222333141425144,-0.723538578679047
2018-03-12,-0.1274797040600184,3.1601859029913193,2018-03-01,0.46909620224333537,2018-03-01,0.46909620224333537,2018-03-01,-0.5112,2018-03-12,1.6350825852711388,0.9940465640142675,-0.6410360212568713
2018-03-13,-0.6383910435837414,3.1601859029913193,2018-03-01,0.46909620224333537,2018-03-01,0.46909620224333537,2018-03-01,-0.5112,2018-03-12,0.9882640565560004,1.0299531889501443,0.04168913239414396
2018-03-14,-0.5740970142584345,3.1601859029913193,2018-03-01,0.46909620224333537,2018-03-01,0.46909620224333537,2018-03-01,-0.5112,2018-03-12,0.9033363204879913,1.0853879783248308,0.18205165783683952
2018-03-15,-0.0782236274108783,3.1601859029913193,2018-03-01,0.46909620224333537,2018-03-01,0.46909620224333537,2018-03-01,-0.5112,2018-03-12,0.8168164906136308,1.0450717678705133,0.22825527725688244
2018-03-16,0.17019980778956167,3.1601859029913193,2018-03-01,0.46909620224333537,2018-03-01,0.46909620224333537,2018-03-01,-0.5112,2018-03-12,0.8150379421080888,0.995306445590965,0.18026850348287626
2018-03-19,-1.430604058046292,3.1601859029913193,2018-03-01,0.46909620224333537,2018-03-01,0.46909620224333537,2018-03-01,-0.49922,2018-03-19,0.8274993564865373,1.1981473794392503,0.37064802295271304
2018-03-20,0.14807084661185854,3.1601859029913193,2018-03-01,0.46909620224333537,2018-03-01,0.46909620224333537,2018-03-01,-0.49922,2018-03-19,0.7630756329627227,1.1464922977887346,0.3834166648260119
2018-03-21,-0.1845691843588071,3.1601859029913193,2018-03-01,0.46909620224333537,2018-03-01,0.46909620224333537,2018-03-01,-0.49922,2018-03-19,0.7645607015785338,1.1250743109848784,0.3605136094063446
2018-03-22,-2.5484887259038302,3.1601859029913193,2018-03-01,0.46909620224333537,2018-03-01,0.46909620224333537,2018-03-01,-0.49922,2018-03-19,1.0441776359661117,1.470281800005894,0.42610416403978224
2018-03-23,-2.118980706752982,3.1601859029913193,2018-03-01,0.46909620224333537,2018-03-01,0.46909620224333537,2018-03-01,-0.49922,2018-03-19,1.2344637617485217,1.5666628036173256,0.3321990418688039
2018-03-26,2.6795040680132054,3.1601859029913193,2018-03-01,0.46909620224333537,2018-03-01,0.46909620224333537,2018-03-01,-0.49295,2018-03-26,1.5603852731675916,1.32476554089142,-0.2356197322761715
2018-03-27,-1.7427285781739243,3.1601859029913193,2018-03-01,0.46909620224333537,2018-03-01,0.46909620224333537,2018-03-01,-0.49295,2018-03-26,1.5835032907290143,1.417366773784602,-0.16613651694441223
2018-03-28,-0.2920918827695296,3.1601859029913193,2018-03-01,0.46909620224333537,2018-03-01,0.46909620224333537,2018-03-01,-0.49295,2018-03-26,1.5252815489023368,1.4406746459475832,-0.0846069029547536
2018-03-29,1.3675777422843538,3.1601859029913193,2018-03-01,0.46909620224333537,2018-03-01,0.46909620224333537,2018-03-01,-0.49295,2018-03-26,1.535956991022921,1.2579916913382991,-0.2779652996846218
2018-04-02,-2.259068219987448,-3.23852511577174,2018-04-01,1.0727231353865996,2018-04-01,1.0727231353865996,2018-04-01,-0.49335,2018-04-02,1.7113398487690525,1.4879202050737366,-0.22341964369531597
2018-04-03,1.2535961177379207,-3.23852511577174,2018-04-01,1.0727231353865996,2018-04-01,1.0727231353865996,2018-04-01,-0.49335,2018-04-02,1.700983414756803,1.3291750634157824,-0.37180835134102064
2018-04-04,1.150010225857745,-3.23852511577174,2018-04-01,1.0727231353865996,2018-04-01,1.0727231353865996,2018-04-01,-0.49335,2018-04-02,1.7494657065044337,1.2636611584334376,-0.48580454807099605
2018-04-05,0.6839421596334994,-3.23852511577174,2018-04-01,1.0727231353865996,2018-04-01,1.0727231353865996,2018-04-01,-0.49335,2018-04-02,1.7160117510758142,1.1931079161265392,-0.522903834949275
2018-04-06,-2.216406698415252,-3.23852511577174,2018-04-01,1.0727231353865996,2018-04-01,1.0727231353865996,2018-04-01,-0.49335,2018-04-02,1.9361483972826503,1.353742754161382,-0.5824056431212683
2018-04-09,0.33309948117512533,-3.23852511577174,2018-04-01,1.0727231353865996,2018-04-01,1.0727231353865996,2018-04-01,-0.50271,2018-04-09,1.9410853420445116,1.371381096235146,-0.5697042458093655
2018-04-10,1.6588598967596901,-3.23852511577174,2018-04-01,1.0727231353865996,2018-04-01,1.0727231353865996,2018-04-01,-0.50271,2018-04-09,2.0571540176506455,1.2894887307557348,-0.7676652868949108
2018-04-11,-0.5540685855644156,-3.23852511577174,2018-04-01,1.0727231353865996,2018-04-01,1.0727231353865996,2018-04-01,-0.50271,2018-04-09,1.9361730753881707,1.275000155617793,-0.6611729197703777
2018-04-12,0.8216898763433456,-3.23852511577174,2018-04-01,1.0727231353865996,2018-04-01,1.0727231353865996,2018-04-01,-0.50271,2018-04-09,1.9661241289308031,1.1647605176567684,-0.8013636112740348
2018-04-13,-0.2890799674023725,-3.23852511577174,2018-04-01,1.0727231353865996,2018-04-01,1.0727231353865996,2018-04-01,-0.50271,2018-04-09,1.951397951795595,1.0967269125151076,-0.8546710392804875
2018-04-16,0.8076336777703474,-3.23852511577174,2018-04-01,1.0727231353865996,2018-04-01,1.0727231353865996,2018-04-01,-0.51799,2018-04-16,1.9660654415996135,1.0431818825113883,-0.9228835590882252
2018-04-17,1.0605071728902793,-3.23852511577174,2018-04-01,1.0727231353865996,2018-04-01,1.0727231353865996,2018-04-01,-0.51799,2018-04-16,2.016908920138996,0.9606597022317859,-1.0562492179072103
2018-04-18,0.08310204074239991,-3.23852511577174,2018-04-01,1.0727231353865996,2018-04-01,1.0727231353865996,2018-04-01,-0.51799,2018-04-16,2.015906100802812,0.9827076298239907,-1.0331984709788213
2018-04-19,-0.5742581881962749,-3.23852511577174,2018-04-01,1.0727231353865996,2018-04-01,1.0727231353865996,2018-04-01,-0.51799,2018-04-16,1.9378672142488094,1.0053854982045445,-0.9324817160442649
2018-04-20,-0.8573177099976625,-3.23852511577174,2018-04-01,1.0727231353865996,2018-04-01,1.0727231353865996,2018-04-01,-0.51799,2018-04-16,1.9702794269878678,1.0633399877385472,-0.9069394392493206
2018-04-23,0.005622992978082664,-3.23852511577174,2018-04-01,1.0727231353865996,2018-04-01,1.0727231353865996,2018-04-01,-0.53299,2018-04-23,1.9687324194531022,1.0293232481617953,-0.9394091712913069
2018-04-24,-1.347088782886896,-3.23852511577174,2018-04-01,1.0727231353865996,2018-04-01,1.0727231353865996,2018-04-01,-0.53299,2018-04-23,1.7559984832222282,1.135153300604379,-0.6208451826178492
2018-04-25,0.18353739483858433,-3.23852511577174,2018-04-01,1.0727231353865996,2018-04-01,1.0727231353865996,2018-04-01,-0.53299,2018-04-23,1.5534351532091721,1.1238143664141023,-0.4296207867950699
2018-04-26,1.0380144165286431,-3.23852511577174,2018-04-01,1.0727231353865996,2018-04-01,1.0727231353865996,2018-04-01,-0.53299,2018-04-23,1.2760593295010805,1.0230238402783083,-0.2530354892227722
2018-04-27,0.11130053827264064,-3.23852511577174,2018-04-01,1.0727231353865996,2018-04-01,1.0727231353865996,2018-04-01,-0.53299,2018-04-23,1.1385722800754292,0.9707387548453652,-0.167833525230064
2018-04-30,-0.8221192443048864,-3.23852511577174,2018-04-01,1.0727231353865996,2018-04-01,1.0727231353865996,2018-04-01,-0.54457,2018-04-30,1.1654160247970924,1.0034956758394982,-0.16192034895759422
2018-05-01,0.2545802170861755,6.154619593013422,2018-05-01,-0.9290528134816789,2018-05-01,-0.9290528134816789,2018-05-01,-0.54457,2018-04-30,1.083349761421641,0.9757782811521549,-0.10757148026948604
2018-05-02,-0.7231951218717114,6.154619593013422,2018-05-01,-0.9290528134816789,2018-05-01,-0.9290528134816789,2018-05-01,-0.54457,2018-04-30,0.8751507596826312,1.006015438992893,0.1308646793102618
2018-05-03,-0.22562178107401465,6.154619593013422,2018-05-01,-0.9290528134816789,2018-05-01,-0.9290528134816789,2018-05-01,-0.54457,2018-04-30,0.8060326670320596,1.001605853474452,0.19557318644239252
2018-05-04,1.2729810253516938,6.154619593013422,2018-05-01,-0.9290528134816789,2018-05-01,-0.9290528134816789,2018-05-01,-0.54457,2018-04-30,0.819576174819699,0.9304225443910477,0.11084636957134864
2018-05-07,0.3451980578213387,6.154619593013422,2018-05-01,-0.9290528134816789,2018-05-01,-0.9290528134816789,2018-05-01,-0.55205,2018-05-07,0.8037300303378576,0.9291626628143502,0.1254326324764926
2018-05-08,-0.026567663510679296,6.154619593013422,2018-05-01,-0.9290528134816789,2018-05-01,-0.9290528134816789,2018-05-01,-0.55205,2018-05-07,0.5804685388816948,0.9266428996609555,0.34617436077926067
2018-05-09,0.9635647864919328,6.154619593013422,2018-05-01,-0.9290528134816789,2018-05-01,-0.9290528134816789,2018-05-01,-0.55205,2018-05-07,0.6176277131275179,0.8453805379639715,0.22775282483645365
2018-05-10,0.9327011495041226,6.154619593013422,2018-05-01,-0.9290528134816789,2018-05-01,-0.9290528134816789,2018-05-01,-0.55205,2018-05-07,0.5320874984551879,0.833411662985346,0.3013241645301581
2018-05-11,0.1706139511771454,6.154619593013422,2018-05-01,-0.9290528134816789,2018-05-01,-0.9290528134816789,2018-05-01,-0.55205,2018-05-07,0.5194564585836846,0.7968750972611207,0.2774186386774361
2018-05-14,0.08830994699682293,6.154619593013422,2018-05-01,-0.9290528134816789,2018-05-01,-0.9290528134816789,2018-05-01,-0.55441,2018-05-14,0.48912120375884083,0.8145134393348846,0.3253922355760438
2018-05-15,-0.6865655176056862,6.154619593013422,2018-05-01,-0.9290528134816789,2018-05-01,-0.9290528134816789,2018-05-01,-0.55441,2018-05-14,0.5067487029593776,0.9216033733541658,0.4148546703947882
2018-05-16,0.40523399338603383,6.154619593013422,2018-05-01,-0.9290528134816789,2018-05-01,-0.9290528134816789,2018-05-01,-0.55441,2018-05-14,0.48456426804695635,0.8453805379639715,0.36081626991701515
2018-05-17,-0.08562387426369611,6.154619593013422,2018-05-01,-0.9290528134816789,2018-05-01,-0.9290528134816789,2018-05-01,-0.55441,2018-05-14,0.43377590368751057,0.8460104787523203,0.4122345750648097
2018-05-18,-0.263566521405334,6.154619593013422,2018-05-01,-0.9290528134816789,2018-05-01,-0.9290528134816789,2018-05-01,-0.55441,2018-05-14,0.43661960196160865,0.8453805379639715,0.40876093600236285
2018-05-21,0.7359604524262764,6.154619593013422,2018-05-01,-0.9290528134816789,2018-05-01,-0.9290528134816789,2018-05-01,-0.55203,2018-05-21,0.44624984381729144,0.8239625511601153,0.37771270734282386
2018-05-22,-0.31406888277452083,6.154619593013422,2018-05-01,-0.9290528134816789,2018-05-01,-0.9290528134816789,2018-05-01,-0.55203,2018-05-21,0.4173246441469096,0.8327817221969973,0.4154570780500877
2018-05-23,0.3243145333145847,6.154619593013422,2018-05-01,-0.9290528134816789,2018-05-01,-0.9290528134816789,2018-05-01,-0.55203,2018-05-21,0.422104112259138,0.7924655117426798,0.37036139948354174
2018-05-24,-0.20252628489343394,6.154619593013422,2018-05-01,-0.9290528134816789,2018-05-01,-0.9290528134816789,2018-05-01,-0.55203,2018-05-21,0.3414845080360942,0.7893158078009361,0.44783129976484193
2018-05-25,-0.23600031860420145,6.154619593013422,2018-05-01,-0.9290528134816789,2018-05-01,-0.9290528134816789,2018-05-01,-0.55203,2018-05-21,0.3424849705396011,0.8327817221969973,0.4902967516573962
2018-05-29,-1.1631572622697206,6.154619593013422,2018-05-01,-0.9290528134816789,2018-05-01,-0.9290528134816789,2018-05-01,-0.54654,2018-05-28,0.35500591998730524,1.0721592217695077,0.7171533017822025
2018-05-30,1.261587559480315,6.154619593013422,2018-05-01,-0.9290528134816789,2018-05-01,-0.9290528134816789,2018-05-01,-0.54654,2018-05-28,0.4267884363698379,0.9411315377929758,0.5143431014231379
2018-05-31,-0.6903333156201619,6.154619593013422,2018-05-01,-0.9290528134816789,2018-05-01,-0.9290528134816789,2018-05-01,-0.54654,2018-05-28,0.4177284379515964,0.9719986364220626,0.5542701984704662
2018-06-01,1.079079946740169,-12.9643812209574,2018-06-01,0.7795412159139481,2018-06-01,0.7795412159139481,2018-06-01,-0.54654,2018-05-28,0.46771036724819287,0.8479003011173665,0.3801899338691736
2018-06-04,0.4469594898657725,-12.9643812209574,2018-06-01,0.7795412159139481,2018-06-01,0.7795412159139481,2018-06-01,-0.5412,2018-06-04,0.45301771276101255,0.8025445643562591,0.34952685159524655
2018-06-05,0.07023464003621527,-12.9643812209574,2018-06-01,0.7795412159139481,2018-06-01,0.7795412159139481,2018-06-01,-0.5412,2018-06-04,0.4509280635140129,0.7811265775524029,0.33019851403839
2018-06-06,0.8530900698777266,-12.9643812209574,2018-06-01,0.7795412159139481,2018-06-01,0.7795412159139481,2018-06-01,-0.5412,2018-06-04,0.41034997153303715,0.7332510776379009,0.3229011061048637
2018-06-07,-0.07144438136572617,-12.9643812209574,2018-06-01,0.7795412159139481,2018-06-01,0.7795412159139481,2018-06-01,-0.5412,2018-06-04,0.4051655442832693,0.7641181762669877,0.35895263198371846
2018-06-08,0.31210288686045473,-12.9643812209574,2018-06-01,0.7795412159139481,2018-06-01,0.7795412159139481,2018-06-01,-0.5412,2018-06-04,0.40956110661246076,0.7672678802087313,0.3577067735962705
2018-06-11,0.106813711376752,-12.9643812209574,2018-06-01,0.7795412159139481,2018-06-01,0.7795412159139481,2018-06-01,-0.53499,2018-06-11,0.3678771098474986,0.7779768736106594,0.41009976376316076
2018-06-12,0.1741867402050623,-12.9643812209574,2018-06-01,0.7795412159139481,2018-06-01,0.7795412159139481,2018-06-01,-0.53499,2018-06-11,0.3297139092191783,0.7773469328223106,0.4476330236031323
2018-06-13,-0.40342545972062993,-12.9643812209574,2018-06-01,0.7795412159139481,2018-06-01,0.7795412159139481,2018-06-01,-0.53499,2018-06-11,0.3357885901834749,0.8151433801232333,0.4793547899397584
2018-06-14,0.24685003707194397,-12.9643812209574,2018-06-01,0.7795412159139481,2018-06-01,0.7795412159139481,2018-06-01,-0.53499,2018-06-11,0.3382038762772857,0.7634882354786389,0.42528435920135316
2018-06-15,-0.10176202706100312,-12.9643812209574,2018-06-01,0.7795412159139481,2018-06-01,0.7795412159139481,2018-06-01,-0.53499,2018-06-11,0.31724857174030396,0.7546690644417571,0.4374204927014531
2018-06-18,-0.21283911415386214,-12.9643812209574,2018-06-01,0.7795412159139481,2018-06-01,0.7795412159139481,2018-06-01,-0.52918,2018-06-18,0.3118433853365861,0.7754571104572645,0.4636137251206784
2018-06-19,-0.4031517911800009,-12.9643812209574,2018-06-01,0.7795412159139481,2018-06-01,0.7795412159139481,2018-06-01,-0.52918,2018-06-18,0.31889792710420967,0.8409709524455306,0.5220730253413208
2018-06-20,0.17106900546570714,-12.9643812209574,2018-06-01,0.7795412159139481,2018-06-01,0.7795412159139481,2018-06-01,-0.52918,2018-06-18,0.31707053135081503,0.8056942682980026,0.4886237369471876
2018-06-21,-0.6365728628121126,-12.9643812209574,2018-06-01,0.7795412159139481,2018-06-01,0.7795412159139481,2018-06-01,-0.52918,2018-06-18,0.31086995053869315,0.9222333141425144,0.6113633636038213
2018-06-22,0.18602032379604339,-12.9643812209574,2018-06-01,0.7795412159139481,2018-06-01,0.7795412159139481,2018-06-01,-0.52918,2018-06-18,0.30795923679950904,0.8674284655561764,0.5594692287566674
2018-06-25,-1.3819723168097653,-12.9643812209574,2018-06-01,0.7795412159139481,2018-06-01,0.7795412159139481,2018-06-01,-0.52579,2018-06-25,0.38998958079539514,1.0916873862083178,0.7016978054129227
2018-06-26,0.2202150787151247,-12.9643812209574,2018-06-01,0.7795412159139481,2018-06-01,0.7795412159139481,2018-06-01,-0.52579,2018-06-25,0.3903294801054302,1.0028657350511496,0.6125362549457194
2018-06-27,-0.8641586392876377,-12.9643812209574,2018-06-01,0.7795412159139481,2018-06-01,0.7795412159139481,2018-06-01,-0.52579,2018-06-25,0.4217419348088019,1.1282239519325432,0.7064820171237414
2018-06-28,0.6159680099137255,-12.9643812209574,2018-06-01,0.7795412159139481,2018-06-01,0.7795412159139481,2018-06-01,-0.52579,2018-06-25,0.3774911062845421,1.0614502283675797,0.6839591220830377
2018-06-29,0.07581156689822066,-12.9643812209574,2018-06-01,0.7795412159139481,2018-06-01,0.7795412159139481,2018-06-01,-0.52579,2018-06-25,0.30540675280454505,1.0135747284530776,0.7081679756485326
2018-07-02,0.30632609261900257,1.3333530869465093,2018-07-01,0.13654470473634106,2018-07-01,0.13654470473634106,2018-07-01,-0.5268,2018-07-02,0.2880101886392769,0.9827076298239907,0.6946974411847138
2018-07-03,-0.49596291940368076,1.3333530869465093,2018-07-01,0.13654470473634106,2018-07-01,0.13654470473634106,2018-07-01,-0.5268,2018-07-02,0.24626317436503395,1.0167243694007424,0.7704611950357084
2018-07-05,0.8583856481959806,1.3333530869465093,2018-07-01,0.13654470473634106,2018-07-01,0.13654470473634106,2018-07-01,-0.5268,2018-07-02,0.2706746805217504,0.943021360158022,0.6723466796362716
2018-07-06,0.8445517624522836,1.3333530869465093,2018-07-01,0.13654470473634106,2018-07-01,0.13654470473634106,2018-07-01,-0.5268,2018-07-02,0.3028717157399432,0.8422308340222279,0.5393591182822847
2018-07-09,0.8784290960455188,1.3333530869465093,2018-07-01,0.13654470473634106,2018-07-01,0.13654470473634106,2018-07-01,-0.53324,2018-07-09,0.30486603435155063,0.7993948604145155,0.49452882606296483
2018-07-10,0.346724931307385,1.3333530869465093,2018-07-01,0.13654470473634106,2018-07-01,0.13654470473634106,2018-07-01,-0.53324,2018-07-09,0.31009848336797696,0.796245156472772,0.4861466731047951
2018-07-11,-0.7119486242086914,1.3333530869465093,2018-07-01,0.13654470473634106,2018-07-01,0.13654470473634106,2018-07-01,-0.53324,2018-07-09,0.3287104211646142,0.8586092945192946,0.5298988733546803
2018-07-12,0.871099138885878,1.3333530869465093,2018-07-01,0.13654470473634106,2018-07-01,0.13654470473634106,2018-07-01,-0.53324,2018-07-09,0.3626833548386888,0.7924655117426798,0.42978215690399096
2018-07-13,0.1078655703965481,1.3333530869465093,2018-07-01,0.13654470473634106,2018-07-01,0.13654470473634106,2018-07-01,-0.53324,2018-07-09,0.36183308033022094,0.7672678802087313,0.40543479987851033
