date,spx,dhoust,ip,nai,nfci,Rvol22,vix,vrp
1992-11-18,0.8502443066674914,-2.4411301679680975,0.3819136779387833,0.3819136779387833,-0.69309,0.24019587763069083,0.916563859062543,0.6763679814318522
1992-11-19,0.1795665382713807,-2.4411301679680975,0.3819136779387833,0.3819136779387833,-0.69309,0.24100243765644497,0.9027051448976375,0.6617027072411925
1992-11-20,0.7150804631741892,-2.4411301679680975,0.3819136779387833,0.3819136779387833,-0.69309,0.2641501520349573,0.8611290624787561,0.5969789104437988
1992-11-23,-0.35925201511446403,-2.4411301679680975,0.3819136779387833,0.3819136779387833,-0.72338,0.26845386048685715,0.8441206323569401,0.575666771870083
1992-11-24,0.5793313444739212,-2.4411301679680975,0.3819136779387833,0.3819136779387833,-0.72338,0.2820163842810061,0.7975050284373358,0.5154886441563298
1992-11-25,0.3734933041773303,-2.4411301679680975,0.3819136779387833,0.3819136779387833,-0.72338,0.24508808531246518,0.78742598543589,0.5423379001234249
1992-11-27,0.2257524002500233,-2.4411301679680975,0.3819136779387833,0.3819136779387833,-0.72338,0.24712179647641042,0.7924655069366129,0.5453437104602025
1992-11-30,0.276259865759787,-2.4411301679680975,0.3819136779387833,0.3819136779387833,-0.76095,0.24363736547634415,0.8195529800598748,0.5759156145835306
1992-12-01,-0.1322323556881777,1.0651473091467523,0.14552241374046204,0.14552241374046204,-0.76095,0.2430622893491603,0.8063242211015184,0.5632619317523581
1992-12-02,-0.20681200325052274,1.0651473091467523,0.14552241374046204,0.14552241374046204,-0.76095,0.23274710973745674,0.7912056565993497,0.558458546861893
1992-12-03,0.0046496890555580705,1.0651473091467523,0.14552241374046204,0.14552241374046204,-0.76095,0.19020799411242073,0.7578187515622667,0.567610757449846
1992-12-04,0.4988568864656706,1.0651473091467523,0.14552241374046204,0.14552241374046204,-0.76095,0.18101310249155422,0.7439600974731964,0.5629469949816421
1992-12-07,0.7493953510272711,1.0651473091467523,0.14552241374046204,0.14552241374046204,-0.8029,0.1860482872694119,0.7559289460184544,0.5698806587490425
1992-12-08,0.38518738426054355,1.0651473091467523,0.14552241374046204,0.14552241374046204,-0.8029,0.1888512694855193,0.7389205158966383,0.550069246411119
1992-12-09,-0.30711345239300414,1.0651473091467523,0.14552241374046204,0.14552241374046204,-0.8029,0.19163552513713142,0.7924655069366129,0.6008299817994814
1992-12-10,-0.23210187214317557,1.0651473091467523,0.14552241374046204,0.14552241374046204,-0.8029,0.19143144881374372,0.8031745051446079,0.6117430563308641
1992-12-11,-0.20958899279435173,1.0651473091467523,0.14552241374046204,0.14552241374046204,-0.8029,0.19342582104345435,0.7773469424344442,0.5839211213909898
1992-12-14,-0.20541097749902093,1.0651473091467523,0.14552241374046204,0.14552241374046204,-0.84332,0.16238223656738576,0.7975050284373358,0.63512279186995
1992-12-15,-0.06239563242598223,1.0651473091467523,0.14552241374046204,0.14552241374046204,-0.84332,0.16141637632130681,0.781756508728618,0.6203401324073112
1992-12-16,-0.24303459867187627,1.0651473091467523,0.14552241374046204,0.14552241374046204,-0.84332,0.1636085504972073,0.7924655069366129,0.6288569564394055
1992-12-17,0.9020197833264021,1.0651473091467523,0.14552241374046204,0.14552241374046204,-0.84332,0.19275884695495848,0.764748138682637,0.5719892917276785
1992-12-18,1.3345560073579676,1.0651473091467523,0.14552241374046204,0.14552241374046204,-0.84332,0.26859163943728787,0.7345109496024645,0.4659193101651767
1992-12-21,-0.13151922915319858,1.0651473091467523,0.14552241374046204,0.14552241374046204,-0.87966,0.2365180906471319,0.7338809943959155,0.49736290374878356
1992-12-22,-0.08853808006543673,1.0651473091467523,0.14552241374046204,0.14552241374046204,-0.87966,0.23540876564508215,0.7401804263097366,0.5047716606646544
1992-12-23,-0.29112736567915576,1.0651473091467523,0.14552241374046204,0.14552241374046204,-0.87966,0.2160185417466218,0.7250618618075679,0.5090433200609461
1992-12-24,0.16840928983814507,1.0651473091467523,0.14552241374046204,0.14552241374046204,-0.87966,0.2114412544075302,0.7288414728951926,0.5174002184876625
